dyad,ccode1,stateabb1,ccode2,stateabb2,year,conttype
31042,31,BHM,42,DOM,1976,4
31042,31,BHM,42,DOM,1977,4
31042,31,BHM,42,DOM,1978,4
31042,31,BHM,42,DOM,1979,4
31042,31,BHM,42,DOM,1980,4
31042,31,BHM,42,DOM,1981,4
31042,31,BHM,42,DOM,1982,4
31042,31,BHM,42,DOM,1983,4
31042,31,BHM,42,DOM,1984,4
31042,31,BHM,42,DOM,1985,4
31042,31,BHM,42,DOM,1986,4
31042,31,BHM,42,DOM,1987,4
31042,31,BHM,42,DOM,1988,4
31042,31,BHM,42,DOM,1989,4
31042,31,BHM,42,DOM,1990,4
31042,31,BHM,42,DOM,1991,4
31042,31,BHM,42,DOM,1992,4
31042,31,BHM,42,DOM,1993,4
31042,31,BHM,42,DOM,1994,4
31042,31,BHM,42,DOM,1995,4
31042,31,BHM,42,DOM,1996,4
31042,31,BHM,42,DOM,1997,4
31042,31,BHM,42,DOM,1998,4
31042,31,BHM,42,DOM,1999,4
31042,31,BHM,42,DOM,2000,4
31042,31,BHM,42,DOM,2001,4
31042,31,BHM,42,DOM,2002,4
31042,31,BHM,42,DOM,2003,4
31042,31,BHM,42,DOM,2004,4
31042,31,BHM,42,DOM,2005,4
31042,31,BHM,42,DOM,2006,4
31042,31,BHM,42,DOM,2007,4
31042,31,BHM,42,DOM,2008,4
31042,31,BHM,42,DOM,2009,4
31042,31,BHM,42,DOM,2010,4
31042,31,BHM,42,DOM,2011,4
31042,31,BHM,42,DOM,2012,4
31042,31,BHM,42,DOM,2013,4
31042,31,BHM,42,DOM,2014,4
31042,31,BHM,42,DOM,2015,4
31042,31,BHM,42,DOM,2016,4
31051,31,BHM,51,JAM,1973,5
31051,31,BHM,51,JAM,1974,5
31051,31,BHM,51,JAM,1975,5
31051,31,BHM,51,JAM,1976,5
31051,31,BHM,51,JAM,1977,5
31051,31,BHM,51,JAM,1978,5
31051,31,BHM,51,JAM,1979,5
31051,31,BHM,51,JAM,1980,5
31051,31,BHM,51,JAM,1981,5
31051,31,BHM,51,JAM,1982,5
31051,31,BHM,51,JAM,1983,5
31051,31,BHM,51,JAM,1984,5
31051,31,BHM,51,JAM,1985,5
31051,31,BHM,51,JAM,1986,5
31051,31,BHM,51,JAM,1987,5
31051,31,BHM,51,JAM,1988,5
31051,31,BHM,51,JAM,1989,5
31051,31,BHM,51,JAM,1990,5
31051,31,BHM,51,JAM,1991,5
31051,31,BHM,51,JAM,1992,5
31051,31,BHM,51,JAM,1993,5
31051,31,BHM,51,JAM,1994,5
31051,31,BHM,51,JAM,1995,5
31051,31,BHM,51,JAM,1996,5
31051,31,BHM,51,JAM,1997,5
31051,31,BHM,51,JAM,1998,5
31051,31,BHM,51,JAM,1999,5
31051,31,BHM,51,JAM,2000,5
31051,31,BHM,51,JAM,2001,5
31051,31,BHM,51,JAM,2002,5
31051,31,BHM,51,JAM,2003,5
31051,31,BHM,51,JAM,2004,5
31051,31,BHM,51,JAM,2005,5
31051,31,BHM,51,JAM,2006,5
31051,31,BHM,51,JAM,2007,5
31051,31,BHM,51,JAM,2008,5
31051,31,BHM,51,JAM,2009,5
31051,31,BHM,51,JAM,2010,5
31051,31,BHM,51,JAM,2011,5
31051,31,BHM,51,JAM,2012,5
31051,31,BHM,51,JAM,2013,5
31051,31,BHM,51,JAM,2014,5
31051,31,BHM,51,JAM,2015,5
31051,31,BHM,51,JAM,2016,5
2040,40,CUB,2,USA,1902,4
2040,40,CUB,2,USA,1903,4
2040,40,CUB,2,USA,1904,4
2040,40,CUB,2,USA,1905,4
2040,40,CUB,2,USA,1906,4
2040,40,CUB,2,USA,1909,4
2040,40,CUB,2,USA,1910,4
2040,40,CUB,2,USA,1911,4
2040,40,CUB,2,USA,1912,4
2040,40,CUB,2,USA,1913,4
2040,40,CUB,2,USA,1914,4
2040,40,CUB,2,USA,1915,4
2040,40,CUB,2,USA,1916,4
2040,40,CUB,2,USA,1917,4
2040,40,CUB,2,USA,1918,4
2040,40,CUB,2,USA,1919,4
2040,40,CUB,2,USA,1920,4
2040,40,CUB,2,USA,1921,4
2040,40,CUB,2,USA,1922,4
2040,40,CUB,2,USA,1923,4
2040,40,CUB,2,USA,1924,4
2040,40,CUB,2,USA,1925,4
2040,40,CUB,2,USA,1926,4
2040,40,CUB,2,USA,1927,4
2040,40,CUB,2,USA,1928,4
2040,40,CUB,2,USA,1929,4
2040,40,CUB,2,USA,1930,4
2040,40,CUB,2,USA,1931,4
2040,40,CUB,2,USA,1932,4
2040,40,CUB,2,USA,1933,4
2040,40,CUB,2,USA,1934,4
2040,40,CUB,2,USA,1935,4
2040,40,CUB,2,USA,1936,4
2040,40,CUB,2,USA,1937,4
2040,40,CUB,2,USA,1938,4
2040,40,CUB,2,USA,1939,4
2040,40,CUB,2,USA,1940,4
2040,40,CUB,2,USA,1941,4
2040,40,CUB,2,USA,1942,4
2040,40,CUB,2,USA,1943,4
2040,40,CUB,2,USA,1944,4
2040,40,CUB,2,USA,1945,4
2040,40,CUB,2,USA,1946,4
2040,40,CUB,2,USA,1947,4
2040,40,CUB,2,USA,1948,4
2040,40,CUB,2,USA,1949,4
2040,40,CUB,2,USA,1950,4
2040,40,CUB,2,USA,1951,4
2040,40,CUB,2,USA,1952,4
2040,40,CUB,2,USA,1953,4
2040,40,CUB,2,USA,1954,4
2040,40,CUB,2,USA,1955,4
2040,40,CUB,2,USA,1956,4
2040,40,CUB,2,USA,1957,4
2040,40,CUB,2,USA,1958,4
2040,40,CUB,2,USA,1959,4
2040,40,CUB,2,USA,1960,4
2040,40,CUB,2,USA,1961,4
2040,40,CUB,2,USA,1962,4
2040,40,CUB,2,USA,1963,4
2040,40,CUB,2,USA,1964,4
2040,40,CUB,2,USA,1965,4
2040,40,CUB,2,USA,1966,4
2040,40,CUB,2,USA,1967,4
2040,40,CUB,2,USA,1968,4
2040,40,CUB,2,USA,1969,4
2040,40,CUB,2,USA,1970,4
2040,40,CUB,2,USA,1971,4
2040,40,CUB,2,USA,1972,4
2040,40,CUB,2,USA,1973,4
2040,40,CUB,2,USA,1974,4
2040,40,CUB,2,USA,1975,4
2040,40,CUB,2,USA,1976,4
2040,40,CUB,2,USA,1977,4
2040,40,CUB,2,USA,1978,4
2040,40,CUB,2,USA,1979,4
2040,40,CUB,2,USA,1980,4
2040,40,CUB,2,USA,1981,4
2040,40,CUB,2,USA,1982,4
2040,40,CUB,2,USA,1983,4
2040,40,CUB,2,USA,1984,4
2040,40,CUB,2,USA,1985,4
2040,40,CUB,2,USA,1986,4
2040,40,CUB,2,USA,1987,4
2040,40,CUB,2,USA,1988,4
2040,40,CUB,2,USA,1989,4
2040,40,CUB,2,USA,1990,4
2040,40,CUB,2,USA,1991,4
2040,40,CUB,2,USA,1992,4
2040,40,CUB,2,USA,1993,4
2040,40,CUB,2,USA,1994,4
2040,40,CUB,2,USA,1995,4
2040,40,CUB,2,USA,1996,4
2040,40,CUB,2,USA,1997,4
2040,40,CUB,2,USA,1998,4
2040,40,CUB,2,USA,1999,4
2040,40,CUB,2,USA,2000,4
2040,40,CUB,2,USA,2001,4
2040,40,CUB,2,USA,2002,4
2040,40,CUB,2,USA,2003,4
2040,40,CUB,2,USA,2004,4
2040,40,CUB,2,USA,2005,4
2040,40,CUB,2,USA,2006,4
2040,40,CUB,2,USA,2007,4
2040,40,CUB,2,USA,2008,4
2040,40,CUB,2,USA,2009,4
2040,40,CUB,2,USA,2010,4
2040,40,CUB,2,USA,2011,4
2040,40,CUB,2,USA,2012,4
2040,40,CUB,2,USA,2013,4
2040,40,CUB,2,USA,2014,4
2040,40,CUB,2,USA,2015,4
2040,40,CUB,2,USA,2016,4
31040,40,CUB,31,BHM,1973,4
31040,40,CUB,31,BHM,1974,4
31040,40,CUB,31,BHM,1975,4
31040,40,CUB,31,BHM,1976,4
31040,40,CUB,31,BHM,1977,4
31040,40,CUB,31,BHM,1978,4
31040,40,CUB,31,BHM,1979,4
31040,40,CUB,31,BHM,1980,4
31040,40,CUB,31,BHM,1981,4
31040,40,CUB,31,BHM,1982,4
31040,40,CUB,31,BHM,1983,4
31040,40,CUB,31,BHM,1984,4
31040,40,CUB,31,BHM,1985,4
31040,40,CUB,31,BHM,1986,4
31040,40,CUB,31,BHM,1987,4
31040,40,CUB,31,BHM,1988,4
31040,40,CUB,31,BHM,1989,4
31040,40,CUB,31,BHM,1990,4
31040,40,CUB,31,BHM,1991,4
31040,40,CUB,31,BHM,1992,4
31040,40,CUB,31,BHM,1993,4
31040,40,CUB,31,BHM,1994,4
31040,40,CUB,31,BHM,1995,4
31040,40,CUB,31,BHM,1996,4
31040,40,CUB,31,BHM,1997,4
31040,40,CUB,31,BHM,1998,4
31040,40,CUB,31,BHM,1999,4
31040,40,CUB,31,BHM,2000,4
31040,40,CUB,31,BHM,2001,4
31040,40,CUB,31,BHM,2002,4
31040,40,CUB,31,BHM,2003,4
31040,40,CUB,31,BHM,2004,4
31040,40,CUB,31,BHM,2005,4
31040,40,CUB,31,BHM,2006,4
31040,40,CUB,31,BHM,2007,4
31040,40,CUB,31,BHM,2008,4
31040,40,CUB,31,BHM,2009,4
31040,40,CUB,31,BHM,2010,4
31040,40,CUB,31,BHM,2011,4
31040,40,CUB,31,BHM,2012,4
31040,40,CUB,31,BHM,2013,4
31040,40,CUB,31,BHM,2014,4
31040,40,CUB,31,BHM,2015,4
31040,40,CUB,31,BHM,2016,4
40041,40,CUB,41,HAI,1902,4
40041,40,CUB,41,HAI,1903,4
40041,40,CUB,41,HAI,1904,4
40041,40,CUB,41,HAI,1905,4
40041,40,CUB,41,HAI,1906,4
40041,40,CUB,41,HAI,1909,4
40041,40,CUB,41,HAI,1910,4
40041,40,CUB,41,HAI,1911,4
40041,40,CUB,41,HAI,1912,4
40041,40,CUB,41,HAI,1913,4
40041,40,CUB,41,HAI,1914,4
40041,40,CUB,41,HAI,1915,4
40041,40,CUB,41,HAI,1934,4
40041,40,CUB,41,HAI,1935,4
40041,40,CUB,41,HAI,1936,4
40041,40,CUB,41,HAI,1937,4
40041,40,CUB,41,HAI,1938,4
40041,40,CUB,41,HAI,1939,4
40041,40,CUB,41,HAI,1940,4
40041,40,CUB,41,HAI,1941,4
40041,40,CUB,41,HAI,1942,4
40041,40,CUB,41,HAI,1943,4
40041,40,CUB,41,HAI,1944,4
40041,40,CUB,41,HAI,1945,4
40041,40,CUB,41,HAI,1946,4
40041,40,CUB,41,HAI,1947,4
40041,40,CUB,41,HAI,1948,4
40041,40,CUB,41,HAI,1949,4
40041,40,CUB,41,HAI,1950,4
40041,40,CUB,41,HAI,1951,4
40041,40,CUB,41,HAI,1952,4
40041,40,CUB,41,HAI,1953,4
40041,40,CUB,41,HAI,1954,4
40041,40,CUB,41,HAI,1955,4
40041,40,CUB,41,HAI,1956,4
40041,40,CUB,41,HAI,1957,4
40041,40,CUB,41,HAI,1958,4
40041,40,CUB,41,HAI,1959,4
40041,40,CUB,41,HAI,1960,4
40041,40,CUB,41,HAI,1961,4
40041,40,CUB,41,HAI,1962,4
40041,40,CUB,41,HAI,1963,4
40041,40,CUB,41,HAI,1964,4
40041,40,CUB,41,HAI,1965,4
40041,40,CUB,41,HAI,1966,4
40041,40,CUB,41,HAI,1967,4
40041,40,CUB,41,HAI,1968,4
40041,40,CUB,41,HAI,1969,4
40041,40,CUB,41,HAI,1970,4
40041,40,CUB,41,HAI,1971,4
40041,40,CUB,41,HAI,1972,4
40041,40,CUB,41,HAI,1973,4
40041,40,CUB,41,HAI,1974,4
40041,40,CUB,41,HAI,1975,4
40041,40,CUB,41,HAI,1976,4
40041,40,CUB,41,HAI,1977,4
40041,40,CUB,41,HAI,1978,4
40041,40,CUB,41,HAI,1979,4
40041,40,CUB,41,HAI,1980,4
40041,40,CUB,41,HAI,1981,4
40041,40,CUB,41,HAI,1982,4
40041,40,CUB,41,HAI,1983,4
40041,40,CUB,41,HAI,1984,4
40041,40,CUB,41,HAI,1985,4
40041,40,CUB,41,HAI,1986,4
40041,40,CUB,41,HAI,1987,4
40041,40,CUB,41,HAI,1988,4
40041,40,CUB,41,HAI,1989,4
40041,40,CUB,41,HAI,1990,4
40041,40,CUB,41,HAI,1991,4
40041,40,CUB,41,HAI,1992,4
40041,40,CUB,41,HAI,1993,4
40041,40,CUB,41,HAI,1994,4
40041,40,CUB,41,HAI,1995,4
40041,40,CUB,41,HAI,1996,4
40041,40,CUB,41,HAI,1997,4
40041,40,CUB,41,HAI,1998,4
40041,40,CUB,41,HAI,1999,4
40041,40,CUB,41,HAI,2000,4
40041,40,CUB,41,HAI,2001,4
40041,40,CUB,41,HAI,2002,4
40041,40,CUB,41,HAI,2003,4
40041,40,CUB,41,HAI,2004,4
40041,40,CUB,41,HAI,2005,4
40041,40,CUB,41,HAI,2006,4
40041,40,CUB,41,HAI,2007,4
40041,40,CUB,41,HAI,2008,4
40041,40,CUB,41,HAI,2009,4
40041,40,CUB,41,HAI,2010,4
40041,40,CUB,41,HAI,2011,4
40041,40,CUB,41,HAI,2012,4
40041,40,CUB,41,HAI,2013,4
40041,40,CUB,41,HAI,2014,4
40041,40,CUB,41,HAI,2015,4
40041,40,CUB,41,HAI,2016,4
40042,40,CUB,42,DOM,1902,5
40042,40,CUB,42,DOM,1903,5
40042,40,CUB,42,DOM,1904,5
40042,40,CUB,42,DOM,1905,5
40042,40,CUB,42,DOM,1906,5
40042,40,CUB,42,DOM,1909,5
40042,40,CUB,42,DOM,1910,5
40042,40,CUB,42,DOM,1911,5
40042,40,CUB,42,DOM,1912,5
40042,40,CUB,42,DOM,1913,5
40042,40,CUB,42,DOM,1914,5
40042,40,CUB,42,DOM,1915,5
40042,40,CUB,42,DOM,1916,5
40042,40,CUB,42,DOM,1924,5
40042,40,CUB,42,DOM,1925,5
40042,40,CUB,42,DOM,1926,5
40042,40,CUB,42,DOM,1927,5
40042,40,CUB,42,DOM,1928,5
40042,40,CUB,42,DOM,1929,5
40042,40,CUB,42,DOM,1930,5
40042,40,CUB,42,DOM,1931,5
40042,40,CUB,42,DOM,1932,5
40042,40,CUB,42,DOM,1933,5
40042,40,CUB,42,DOM,1934,5
40042,40,CUB,42,DOM,1935,5
40042,40,CUB,42,DOM,1936,5
40042,40,CUB,42,DOM,1937,5
40042,40,CUB,42,DOM,1938,5
40042,40,CUB,42,DOM,1939,5
40042,40,CUB,42,DOM,1940,5
40042,40,CUB,42,DOM,1941,5
40042,40,CUB,42,DOM,1942,5
40042,40,CUB,42,DOM,1943,5
40042,40,CUB,42,DOM,1944,5
40042,40,CUB,42,DOM,1945,5
40042,40,CUB,42,DOM,1946,5
40042,40,CUB,42,DOM,1947,5
40042,40,CUB,42,DOM,1948,5
40042,40,CUB,42,DOM,1949,5
40042,40,CUB,42,DOM,1950,5
40042,40,CUB,42,DOM,1951,5
40042,40,CUB,42,DOM,1952,5
40042,40,CUB,42,DOM,1953,5
40042,40,CUB,42,DOM,1954,5
40042,40,CUB,42,DOM,1955,5
40042,40,CUB,42,DOM,1956,5
40042,40,CUB,42,DOM,1957,5
40042,40,CUB,42,DOM,1958,5
40042,40,CUB,42,DOM,1959,5
40042,40,CUB,42,DOM,1960,5
40042,40,CUB,42,DOM,1961,5
40042,40,CUB,42,DOM,1962,5
40042,40,CUB,42,DOM,1963,5
40042,40,CUB,42,DOM,1964,5
40042,40,CUB,42,DOM,1965,5
40042,40,CUB,42,DOM,1966,5
40042,40,CUB,42,DOM,1967,5
40042,40,CUB,42,DOM,1968,5
40042,40,CUB,42,DOM,1969,5
40042,40,CUB,42,DOM,1970,5
40042,40,CUB,42,DOM,1971,5
40042,40,CUB,42,DOM,1972,5
40042,40,CUB,42,DOM,1973,5
40042,40,CUB,42,DOM,1974,5
40042,40,CUB,42,DOM,1975,5
40042,40,CUB,42,DOM,1976,5
40042,40,CUB,42,DOM,1977,5
40042,40,CUB,42,DOM,1978,5
40042,40,CUB,42,DOM,1979,5
40042,40,CUB,42,DOM,1980,5
40042,40,CUB,42,DOM,1981,5
40042,40,CUB,42,DOM,1982,5
40042,40,CUB,42,DOM,1983,5
40042,40,CUB,42,DOM,1984,5
40042,40,CUB,42,DOM,1985,5
40042,40,CUB,42,DOM,1986,5
40042,40,CUB,42,DOM,1987,5
40042,40,CUB,42,DOM,1988,5
40042,40,CUB,42,DOM,1989,5
40042,40,CUB,42,DOM,1990,5
40042,40,CUB,42,DOM,1991,5
40042,40,CUB,42,DOM,1992,5
40042,40,CUB,42,DOM,1993,5
40042,40,CUB,42,DOM,1994,5
40042,40,CUB,42,DOM,1995,5
40042,40,CUB,42,DOM,1996,5
40042,40,CUB,42,DOM,1997,5
40042,40,CUB,42,DOM,1998,5
40042,40,CUB,42,DOM,1999,5
40042,40,CUB,42,DOM,2000,5
40042,40,CUB,42,DOM,2001,5
40042,40,CUB,42,DOM,2002,5
40042,40,CUB,42,DOM,2003,5
40042,40,CUB,42,DOM,2004,5
40042,40,CUB,42,DOM,2005,5
40042,40,CUB,42,DOM,2006,5
40042,40,CUB,42,DOM,2007,5
40042,40,CUB,42,DOM,2008,5
40042,40,CUB,42,DOM,2009,5
40042,40,CUB,42,DOM,2010,5
40042,40,CUB,42,DOM,2011,5
40042,40,CUB,42,DOM,2012,5
40042,40,CUB,42,DOM,2013,5
40042,40,CUB,42,DOM,2014,5
40042,40,CUB,42,DOM,2015,5
40042,40,CUB,42,DOM,2016,5
40051,40,CUB,51,JAM,1962,4
40051,40,CUB,51,JAM,1963,4
40051,40,CUB,51,JAM,1964,4
40051,40,CUB,51,JAM,1965,4
40051,40,CUB,51,JAM,1966,4
40051,40,CUB,51,JAM,1967,4
40051,40,CUB,51,JAM,1968,4
40051,40,CUB,51,JAM,1969,4
40051,40,CUB,51,JAM,1970,4
40051,40,CUB,51,JAM,1971,4
40051,40,CUB,51,JAM,1972,4
40051,40,CUB,51,JAM,1973,4
40051,40,CUB,51,JAM,1974,4
40051,40,CUB,51,JAM,1975,4
40051,40,CUB,51,JAM,1976,4
40051,40,CUB,51,JAM,1977,4
40051,40,CUB,51,JAM,1978,4
40051,40,CUB,51,JAM,1979,4
40051,40,CUB,51,JAM,1980,4
40051,40,CUB,51,JAM,1981,4
40051,40,CUB,51,JAM,1982,4
40051,40,CUB,51,JAM,1983,4
40051,40,CUB,51,JAM,1984,4
40051,40,CUB,51,JAM,1985,4
40051,40,CUB,51,JAM,1986,4
40051,40,CUB,51,JAM,1987,4
40051,40,CUB,51,JAM,1988,4
40051,40,CUB,51,JAM,1989,4
40051,40,CUB,51,JAM,1990,4
40051,40,CUB,51,JAM,1991,4
40051,40,CUB,51,JAM,1992,4
40051,40,CUB,51,JAM,1993,4
40051,40,CUB,51,JAM,1994,4
40051,40,CUB,51,JAM,1995,4
40051,40,CUB,51,JAM,1996,4
40051,40,CUB,51,JAM,1997,4
40051,40,CUB,51,JAM,1998,4
40051,40,CUB,51,JAM,1999,4
40051,40,CUB,51,JAM,2000,4
40051,40,CUB,51,JAM,2001,4
40051,40,CUB,51,JAM,2002,4
40051,40,CUB,51,JAM,2003,4
40051,40,CUB,51,JAM,2004,4
40051,40,CUB,51,JAM,2005,4
40051,40,CUB,51,JAM,2006,4
40051,40,CUB,51,JAM,2007,4
40051,40,CUB,51,JAM,2008,4
40051,40,CUB,51,JAM,2009,4
40051,40,CUB,51,JAM,2010,4
40051,40,CUB,51,JAM,2011,4
40051,40,CUB,51,JAM,2012,4
40051,40,CUB,51,JAM,2013,4
40051,40,CUB,51,JAM,2014,4
40051,40,CUB,51,JAM,2015,4
40051,40,CUB,51,JAM,2016,4
40070,40,CUB,70,MEX,1902,4
40070,40,CUB,70,MEX,1903,4
40070,40,CUB,70,MEX,1904,4
40070,40,CUB,70,MEX,1905,4
40070,40,CUB,70,MEX,1906,4
40070,40,CUB,70,MEX,1909,4
40070,40,CUB,70,MEX,1910,4
40070,40,CUB,70,MEX,1911,4
40070,40,CUB,70,MEX,1912,4
40070,40,CUB,70,MEX,1913,4
40070,40,CUB,70,MEX,1914,4
40070,40,CUB,70,MEX,1915,4
40070,40,CUB,70,MEX,1916,4
40070,40,CUB,70,MEX,1917,4
40070,40,CUB,70,MEX,1918,4
40070,40,CUB,70,MEX,1919,4
40070,40,CUB,70,MEX,1920,4
40070,40,CUB,70,MEX,1921,4
40070,40,CUB,70,MEX,1922,4
40070,40,CUB,70,MEX,1923,4
40070,40,CUB,70,MEX,1924,4
40070,40,CUB,70,MEX,1925,4
40070,40,CUB,70,MEX,1926,4
40070,40,CUB,70,MEX,1927,4
40070,40,CUB,70,MEX,1928,4
40070,40,CUB,70,MEX,1929,4
40070,40,CUB,70,MEX,1930,4
40070,40,CUB,70,MEX,1931,4
40070,40,CUB,70,MEX,1932,4
40070,40,CUB,70,MEX,1933,4
40070,40,CUB,70,MEX,1934,4
40070,40,CUB,70,MEX,1935,4
40070,40,CUB,70,MEX,1936,4
40070,40,CUB,70,MEX,1937,4
40070,40,CUB,70,MEX,1938,4
40070,40,CUB,70,MEX,1939,4
40070,40,CUB,70,MEX,1940,4
40070,40,CUB,70,MEX,1941,4
40070,40,CUB,70,MEX,1942,4
40070,40,CUB,70,MEX,1943,4
40070,40,CUB,70,MEX,1944,4
40070,40,CUB,70,MEX,1945,4
40070,40,CUB,70,MEX,1946,4
40070,40,CUB,70,MEX,1947,4
40070,40,CUB,70,MEX,1948,4
40070,40,CUB,70,MEX,1949,4
40070,40,CUB,70,MEX,1950,4
40070,40,CUB,70,MEX,1951,4
40070,40,CUB,70,MEX,1952,4
40070,40,CUB,70,MEX,1953,4
40070,40,CUB,70,MEX,1954,4
40070,40,CUB,70,MEX,1955,4
40070,40,CUB,70,MEX,1956,4
40070,40,CUB,70,MEX,1957,4
40070,40,CUB,70,MEX,1958,4
40070,40,CUB,70,MEX,1959,4
40070,40,CUB,70,MEX,1960,4
40070,40,CUB,70,MEX,1961,4
40070,40,CUB,70,MEX,1962,4
40070,40,CUB,70,MEX,1963,4
40070,40,CUB,70,MEX,1964,4
40070,40,CUB,70,MEX,1965,4
40070,40,CUB,70,MEX,1966,4
40070,40,CUB,70,MEX,1967,4
40070,40,CUB,70,MEX,1968,4
40070,40,CUB,70,MEX,1969,4
40070,40,CUB,70,MEX,1970,4
40070,40,CUB,70,MEX,1971,4
40070,40,CUB,70,MEX,1972,4
40070,40,CUB,70,MEX,1973,4
40070,40,CUB,70,MEX,1974,4
40070,40,CUB,70,MEX,1975,4
40070,40,CUB,70,MEX,1976,4
40070,40,CUB,70,MEX,1977,4
40070,40,CUB,70,MEX,1978,4
40070,40,CUB,70,MEX,1979,4
40070,40,CUB,70,MEX,1980,4
40070,40,CUB,70,MEX,1981,4
40070,40,CUB,70,MEX,1982,4
40070,40,CUB,70,MEX,1983,4
40070,40,CUB,70,MEX,1984,4
40070,40,CUB,70,MEX,1985,4
40070,40,CUB,70,MEX,1986,4
40070,40,CUB,70,MEX,1987,4
40070,40,CUB,70,MEX,1988,4
40070,40,CUB,70,MEX,1989,4
40070,40,CUB,70,MEX,1990,4
40070,40,CUB,70,MEX,1991,4
40070,40,CUB,70,MEX,1992,4
40070,40,CUB,70,MEX,1993,4
40070,40,CUB,70,MEX,1994,4
40070,40,CUB,70,MEX,1995,4
40070,40,CUB,70,MEX,1996,4
40070,40,CUB,70,MEX,1997,4
40070,40,CUB,70,MEX,1998,4
40070,40,CUB,70,MEX,1999,4
40070,40,CUB,70,MEX,2000,4
40070,40,CUB,70,MEX,2001,4
40070,40,CUB,70,MEX,2002,4
40070,40,CUB,70,MEX,2003,4
40070,40,CUB,70,MEX,2004,4
40070,40,CUB,70,MEX,2005,4
40070,40,CUB,70,MEX,2006,4
40070,40,CUB,70,MEX,2007,4
40070,40,CUB,70,MEX,2008,4
40070,40,CUB,70,MEX,2009,4
40070,40,CUB,70,MEX,2010,4
40070,40,CUB,70,MEX,2011,4
40070,40,CUB,70,MEX,2012,4
40070,40,CUB,70,MEX,2013,4
40070,40,CUB,70,MEX,2014,4
40070,40,CUB,70,MEX,2015,4
40070,40,CUB,70,MEX,2016,4
40080,40,CUB,80,BLZ,1981,5
40080,40,CUB,80,BLZ,1982,5
40080,40,CUB,80,BLZ,1983,5
40080,40,CUB,80,BLZ,1984,5
40080,40,CUB,80,BLZ,1985,5
40080,40,CUB,80,BLZ,1986,5
40080,40,CUB,80,BLZ,1987,5
40080,40,CUB,80,BLZ,1988,5
40080,40,CUB,80,BLZ,1989,5
40080,40,CUB,80,BLZ,1990,5
40080,40,CUB,80,BLZ,1991,5
40080,40,CUB,80,BLZ,1992,5
40080,40,CUB,80,BLZ,1993,5
40080,40,CUB,80,BLZ,1994,5
40080,40,CUB,80,BLZ,1995,5
40080,40,CUB,80,BLZ,1996,5
40080,40,CUB,80,BLZ,1997,5
40080,40,CUB,80,BLZ,1998,5
40080,40,CUB,80,BLZ,1999,5
40080,40,CUB,80,BLZ,2000,5
40080,40,CUB,80,BLZ,2001,5
40080,40,CUB,80,BLZ,2002,5
40080,40,CUB,80,BLZ,2003,5
40080,40,CUB,80,BLZ,2004,5
40080,40,CUB,80,BLZ,2005,5
40080,40,CUB,80,BLZ,2006,5
40080,40,CUB,80,BLZ,2007,5
40080,40,CUB,80,BLZ,2008,5
40080,40,CUB,80,BLZ,2009,5
40080,40,CUB,80,BLZ,2010,5
40080,40,CUB,80,BLZ,2011,5
40080,40,CUB,80,BLZ,2012,5
40080,40,CUB,80,BLZ,2013,5
40080,40,CUB,80,BLZ,2014,5
40080,40,CUB,80,BLZ,2015,5
40080,40,CUB,80,BLZ,2016,5
40091,40,CUB,91,HON,1902,5
40091,40,CUB,91,HON,1903,5
40091,40,CUB,91,HON,1904,5
40091,40,CUB,91,HON,1905,5
40091,40,CUB,91,HON,1906,5
40091,40,CUB,91,HON,1909,5
40091,40,CUB,91,HON,1910,5
40091,40,CUB,91,HON,1911,5
40091,40,CUB,91,HON,1912,5
40091,40,CUB,91,HON,1913,5
40091,40,CUB,91,HON,1914,5
40091,40,CUB,91,HON,1915,5
40091,40,CUB,91,HON,1916,5
40091,40,CUB,91,HON,1917,5
40091,40,CUB,91,HON,1918,5
40091,40,CUB,91,HON,1919,5
40091,40,CUB,91,HON,1920,5
40091,40,CUB,91,HON,1921,5
40091,40,CUB,91,HON,1922,5
40091,40,CUB,91,HON,1923,5
40091,40,CUB,91,HON,1924,5
40091,40,CUB,91,HON,1925,5
40091,40,CUB,91,HON,1926,5
40091,40,CUB,91,HON,1927,5
40091,40,CUB,91,HON,1928,5
40091,40,CUB,91,HON,1929,5
40091,40,CUB,91,HON,1930,5
40091,40,CUB,91,HON,1931,5
40091,40,CUB,91,HON,1932,5
40091,40,CUB,91,HON,1933,5
40091,40,CUB,91,HON,1934,5
40091,40,CUB,91,HON,1935,5
40091,40,CUB,91,HON,1936,5
40091,40,CUB,91,HON,1937,5
40091,40,CUB,91,HON,1938,5
40091,40,CUB,91,HON,1939,5
40091,40,CUB,91,HON,1940,5
40091,40,CUB,91,HON,1941,5
40091,40,CUB,91,HON,1942,5
40091,40,CUB,91,HON,1943,5
40091,40,CUB,91,HON,1944,5
40091,40,CUB,91,HON,1945,5
40091,40,CUB,91,HON,1946,5
40091,40,CUB,91,HON,1947,5
40091,40,CUB,91,HON,1948,5
40091,40,CUB,91,HON,1949,5
40091,40,CUB,91,HON,1950,5
40091,40,CUB,91,HON,1951,5
40091,40,CUB,91,HON,1952,5
40091,40,CUB,91,HON,1953,5
40091,40,CUB,91,HON,1954,5
40091,40,CUB,91,HON,1955,5
40091,40,CUB,91,HON,1956,5
40091,40,CUB,91,HON,1957,5
40091,40,CUB,91,HON,1958,5
40091,40,CUB,91,HON,1959,5
40091,40,CUB,91,HON,1960,5
40091,40,CUB,91,HON,1961,5
